1 1 0 61.5122 -100 8.53384 -43.8178 0.0226747 -43.8178 0.0226747 0.539174 0.488636 0.539174 -0.488636 
1 1 0 61.4136 -100 8.54687 -43.8348 0.0225995 -43.8348 0.0225995 0.539526 0.487853 0.539526 -0.487853 
1 1 0 61.3151 -100 8.55997 -43.8519 0.0225244 -43.8519 0.0225244 0.539877 0.487068 0.539877 -0.487068 
1 1 0 61.2165 -100 8.57312 -43.869 0.0224493 -43.869 0.0224493 0.540227 0.486281 0.540227 -0.486281 
1 1 0 61.118 -100 8.58634 -43.8861 0.0223742 -43.8861 0.0223742 0.540577 0.485493 0.540577 -0.485493 
1 1 0 61.0195 -100 8.59962 -43.9033 0.0222992 -43.9033 0.0222992 0.540925 0.484703 0.540925 -0.484703 
1 1 0 60.921 -100 8.61296 -43.9205 0.0222242 -43.9205 0.0222242 0.541273 0.483911 0.541273 -0.483911 
1 1 0 60.8225 -100 8.62636 -43.9378 0.0221493 -43.9378 0.0221493 0.54162 0.483118 0.54162 -0.483118 
1 1 0 60.724 -100 8.63983 -43.9551 0.0220744 -43.9551 0.0220744 0.541966 0.482323 0.541966 -0.482323 
1 1 0 60.6255 -100 8.65336 -43.9725 0.0219995 -43.9725 0.0219995 0.542312 0.481526 0.542312 -0.481526 
1 1 0 60.5271 -100 8.66696 -43.9899 0.0219247 -43.9899 0.0219247 0.542656 0.480727 0.542656 -0.480727 
1 1 0 60.4286 -100 8.68062 -44.0073 0.0218499 -44.0073 0.0218499 0.543 0.479927 0.543 -0.479927 
1 1 0 60.3302 -100 8.69435 -44.0249 0.0217751 -44.0249 0.0217751 0.543342 0.479125 0.543342 -0.479125 
1 1 0 60.2317 -100 8.70814 -44.0424 0.0217004 -44.0424 0.0217004 0.543684 0.478322 0.543684 -0.478322 
1 1 0 60.1333 -100 8.722 -44.06 0.0216258 -44.06 0.0216258 0.544025 0.477516 0.544025 -0.477516 
1 1 0 60.0348 -100 8.73593 -44.0777 0.0215511 -44.0777 0.0215511 0.544365 0.476709 0.544365 -0.476709 
1 1 0 59.9364 -100 8.74992 -44.0954 0.0214766 -44.0954 0.0214766 0.544705 0.4759 0.544705 -0.4759 
1 1 0 59.838 -100 8.76398 -44.1132 0.021402 -44.1132 0.021402 0.545043 0.47509 0.545043 -0.47509 
1 1 0 59.7396 -100 8.77811 -44.131 0.0213275 -44.131 0.0213275 0.54538 0.474278 0.54538 -0.474278 
1 1 0 59.6412 -100 8.79231 -44.1489 0.0212531 -44.1489 0.0212531 0.545717 0.473464 0.545717 -0.473464 
1 1 0 59.5428 -100 8.80657 -44.1668 0.0211787 -44.1668 0.0211787 0.546053 0.472648 0.546053 -0.472648 
1 1 0 59.4445 -100 8.82091 -44.1847 0.0211043 -44.1847 0.0211043 0.546388 0.471831 0.546388 -0.471831 
1 1 0 59.3461 -100 8.83532 -44.2028 0.02103 -44.2028 0.02103 0.546722 0.471012 0.546722 -0.471012 
1 1 0 59.2478 -100 8.8498 -44.2208 0.0209557 -44.2208 0.0209557 0.547054 0.470191 0.547054 -0.470191 
1 1 0 59.1494 -100 8.86435 -44.239 0.0208814 -44.239 0.0208814 0.547387 0.469368 0.547387 -0.469368 
1 1 0 59.0511 -100 8.87897 -44.2571 0.0208073 -44.2571 0.0208073 0.547718 0.468544 0.547718 -0.468544 
1 1 0 58.9528 -100 8.89366 -44.2754 0.0207331 -44.2754 0.0207331 0.548048 0.467718 0.548048 -0.467718 
1 1 0 58.8544 -100 8.90843 -44.2936 0.020659 -44.2936 0.020659 0.548377 0.46689 0.548377 -0.46689 
1 1 0 58.7561 -100 8.92327 -44.312 0.020585 -44.312 0.020585 0.548705 0.46606 0.548705 -0.46606 
1 1 0 58.6578 -100 8.93818 -44.3304 0.020511 -44.3304 0.020511 0.549033 0.465229 0.549033 -0.465229 
1 1 0 58.5596 -100 8.95317 -44.3488 0.020437 -44.3488 0.020437 0.549359 0.464396 0.549359 -0.464396 
1 1 0 58.4613 -100 8.96824 -44.3673 0.0203631 -44.3673 0.0203631 0.549685 0.463561 0.549685 -0.463561 
1 1 0 58.363 -100 8.98338 -44.3858 0.0202892 -44.3858 0.0202892 0.550009 0.462724 0.550009 -0.462724 
1 1 0 58.2648 -100 8.9986 -44.4044 0.0202154 -44.4044 0.0202154 0.550333 0.461886 0.550333 -0.461886 
1 1 0 58.1665 -100 9.01389 -44.4231 0.0201417 -44.4231 0.0201417 0.550655 0.461046 0.550655 -0.461046 
1 1 0 58.0683 -100 9.02926 -44.4418 0.0200679 -44.4418 0.0200679 0.550977 0.460204 0.550977 -0.460204 
1 1 0 57.9701 -100 9.04471 -44.4606 0.0199943 -44.4606 0.0199943 0.551297 0.459361 0.551297 -0.459361 
1 1 0 57.8718 -100 9.06024 -44.4794 0.0199207 -44.4794 0.0199207 0.551617 0.458515 0.551617 -0.458515 
1 1 0 57.7736 -100 9.07585 -44.4983 0.0198471 -44.4983 0.0198471 0.551935 0.457668 0.551935 -0.457668 
1 1 0 57.6754 -100 9.09153 -44.5172 0.0197736 -44.5172 0.0197736 0.552253 0.456819 0.552253 -0.456819 
1 1 0 57.5773 -100 9.1073 -44.5362 0.0197001 -44.5362 0.0197001 0.552569 0.455968 0.552569 -0.455968 
1 1 0 57.4791 -100 9.12315 -44.5552 0.0196267 -44.5552 0.0196267 0.552885 0.455116 0.552885 -0.455116 
1 1 0 57.3809 -100 9.13908 -44.5743 0.0195534 -44.5743 0.0195534 0.553199 0.454262 0.553199 -0.454262 
1 1 0 57.2828 -100 9.1551 -44.5935 0.0194801 -44.5935 0.0194801 0.553513 0.453406 0.553513 -0.453406 
1 1 0 57.1846 -100 9.17119 -44.6127 0.0194068 -44.6127 0.0194068 0.553825 0.452548 0.553825 -0.452548 
1 1 0 57.0865 -100 9.18737 -44.6319 0.0193336 -44.6319 0.0193336 0.554136 0.451688 0.554136 -0.451688 
1 1 0 56.9884 -100 9.20364 -44.6513 0.0192605 -44.6513 0.0192605 0.554447 0.450827 0.554447 -0.450827 
1 1 0 56.8903 -100 9.21999 -44.6706 0.0191874 -44.6706 0.0191874 0.554756 0.449964 0.554756 -0.449964 
1 1 0 56.7922 -100 9.23643 -44.6901 0.0191143 -44.6901 0.0191143 0.555064 0.449099 0.555064 -0.449099 
1 1 0 56.6941 -100 9.25295 -44.7096 0.0190414 -44.7096 0.0190414 0.555371 0.448232 0.555371 -0.448232 
1 1 0 56.5961 -100 9.26956 -44.7291 0.0189684 -44.7291 0.0189684 0.555677 0.447364 0.555677 -0.447364 
1 1 0 56.498 -100 9.28626 -44.7488 0.0188956 -44.7488 0.0188956 0.555982 0.446494 0.555982 -0.446494 
1 1 0 56.4 -100 9.30304 -44.7684 0.0188228 -44.7684 0.0188228 0.556286 0.445621 0.556286 -0.445621 
1 1 0 56.3019 -100 9.31992 -44.7882 0.01875 -44.7882 0.01875 0.556588 0.444748 0.556588 -0.444748 
1 1 0 56.2039 -100 9.33688 -44.808 0.0186773 -44.808 0.0186773 0.55689 0.443872 0.55689 -0.443872 
1 1 0 56.1059 -100 9.35394 -44.8278 0.0186047 -44.8278 0.0186047 0.557191 0.442995 0.557191 -0.442995 
1 1 0 56.0079 -100 9.37109 -44.8477 0.0185321 -44.8477 0.0185321 0.55749 0.442115 0.55749 -0.442115 
1 1 0 55.9099 -100 9.38832 -44.8677 0.0184596 -44.8677 0.0184596 0.557788 0.441234 0.557788 -0.441234 
1 1 0 55.8119 -100 9.40566 -44.8877 0.0183871 -44.8877 0.0183871 0.558085 0.440351 0.558085 -0.440351 
1 1 0 55.714 -100 9.42308 -44.9078 0.0183148 -44.9078 0.0183148 0.558381 0.439467 0.558381 -0.439467 
1 1 0 55.616 -100 9.4406 -44.928 0.0182424 -44.928 0.0182424 0.558676 0.43858 0.558676 -0.43858 
1 1 0 55.5181 -100 9.45822 -44.9482 0.0181701 -44.9482 0.0181701 0.55897 0.437692 0.55897 -0.437692 
1 1 0 55.4202 -100 9.47593 -44.9685 0.0180979 -44.9685 0.0180979 0.559262 0.436802 0.559262 -0.436802 
1 1 0 55.3223 -100 9.49374 -44.9888 0.0180258 -44.9888 0.0180258 0.559554 0.43591 0.559554 -0.43591 
